(0.309190,1.833166)
(-0.477799,-0.314579)
(0.996750,1.109665)
(-0.131174,0.466088)
(-2.933093,0.879452)
(0.858217,-0.049309)
(-1.445844,1.846587)
(0.468053,0.415008)
(1.084569,-1.011608)
(-1.053775,1.168957)
(0.527221,-0.315891)
(1.133662,-1.253101)
(-1.006252,-1.000201)
(-1.939304,1.158906)
(-0.267548,-0.369915)
(1.164948,1.182540)
(-1.919377,0.630146)
(0.365465,0.982004)
(1.005260,-0.817729)
(0.254550,-1.429889)
(-1.642341,0.121698)
(1.142662,-0.648227)
(-0.774802,0.480927)
(0.273659,0.746613)
(-0.807260,0.232748)
(-0.417170,0.256057)
(1.097018,-0.071406)
(0.077427,0.852143)
(-0.722829,-0.621596)
(0.137234,-0.430751)
(0.238173,1.260151)
(0.498110,-0.502847)
(-1.434760,0.051368)
(1.307124,0.751620)
(-0.529156,-0.085954)
(0.692777,1.150887)
(0.008703,-0.389801)
(0.953238,-0.883030)
(-2.273499,0.049838)
(-0.223201,-0.391580)
(-0.110671,0.743851)
(-0.686566,-0.890143)
(-0.294039,1.276042)
(-0.696362,0.203826)
(-0.368929,-0.454690)
(-1.611732,-2.069006)
(0.207221,0.975692)
(-1.742244,0.221158)
(-0.515536,0.585360)
(-0.459349,0.471927)
(0.365581,0.937236)
(1.468786,-0.573632)
(0.211861,-0.416832)
(-0.046625,-0.539686)
(0.970014,-0.163516)
(-1.206096,-1.270556)
(2.374261,-0.326530)
(0.334032,0.778386)
(-0.431812,0.936792)
(0.293821,0.494307)
(1.403695,0.579284)
(0.533002,0.020797)
(-0.653027,-0.183870)
(-1.442493,-1.667137)
(0.929628,-1.036301)
(0.203509,1.415576)
(-1.283296,0.381840)
(-0.332721,-0.777389)
(1.317578,0.960877)
(-0.720273,2.684588)
(-0.418502,-0.162795)
(-1.331956,0.745526)
(0.367713,-1.024653)
(-0.536339,0.311139)
(0.550329,0.233784)
(1.107863,1.673938)
(1.626335,1.298646)
(-1.761348,0.730829)
(0.412259,-0.330730)
(0.650629,-1.642617)
(-0.316028,0.546065)
(-0.272055,-0.260853)
(-0.675109,-2.022929)
(0.306503,-1.746878)
(-1.350840,-0.696791)
(-0.677073,1.050162)
(-0.321661,0.436630)
(0.359178,-0.688563)
(1.199759,1.055098)
(1.281675,-1.068254)
(-0.213013,-0.796539)
(0.680295,-0.096332)
(0.284378,-0.792058)
(-0.281124,-0.464204)
(-0.070588,0.327069)
(-0.395975,-0.492083)
(1.203971,-0.500812)
(-1.029613,1.466409)
(-0.089988,0.709060)
(0.001027,0.439157)
(0.756858,0.495961)
(1.263696,-1.067825)
(1.147234,-0.289461)
(0.274075,1.074722)
(2.343023,0.587902)
(0.889218,0.451147)
(-0.655753,0.006801)
(0.599794,0.160869)
(0.014379,-0.136821)
(-1.634870,0.302449)
(-1.023133,0.772091)
(-2.159697,1.028790)
(0.849212,-0.689175)
(-1.106178,0.283726)
(-2.460193,0.894776)
(1.922692,0.432987)
(0.524857,-0.629110)
(-0.414541,-0.129379)
(0.031660,0.277667)
(-0.215539,2.621672)
(0.627888,-0.795830)
(-0.036346,0.203850)
(-1.173875,-1.481775)
(-1.641937,-0.799114)
(2.049872,-0.900154)
(0.179655,-0.383873)
(0.191940,-0.560298)
(-0.914159,0.439869)
(0.601717,-0.981945)
(-1.150595,-0.830454)
(-0.826053,0.472296)
(-1.967975,0.049579)
(0.549698,-1.228587)
(2.598629,0.952028)
(0.403357,-0.083352)
(1.652211,0.716075)
(0.217158,0.136626)
(-1.454660,0.326623)
(1.027957,1.485291)
(-0.746720,0.594105)
(0.278972,2.141753)
(1.601801,-1.604426)
(-0.796502,1.219136)
(0.462446,-0.803452)
(-0.919257,-0.315828)
(1.545786,-0.139720)
(-0.634955,1.930342)
(0.962502,-0.963454)
(0.824665,0.765469)
(-0.287164,-1.054059)
(-0.093220,0.265906)
(0.504055,-0.360287)
(-0.467311,0.079000)
(-0.411659,1.622376)
(-1.832415,0.953416)
(1.262319,-1.198988)
(-0.163921,-1.057832)
(0.451484,-1.529138)
(-0.070789,0.737677)
(0.620642,-0.229264)
(2.163309,-2.316756)
(0.147895,0.426510)
(-0.326767,0.414676)
(-2.940685,1.570933)
(-0.077054,0.723482)
(-0.166594,0.242933)
(-0.717273,-1.224117)
(-0.791130,-0.310505)
(0.723382,1.580786)
(-1.109067,0.277876)
(1.517739,-0.599412)
(-0.034220,0.614617)
(1.099590,0.469077)
(-0.168854,0.000816)
(0.537876,-0.548570)
(1.202659,-0.124579)
(0.484078,0.786077)
(-0.316681,-0.767918)
(-1.211786,0.654419)
(0.013603,-0.554547)
(1.056780,1.133247)
(1.520242,0.918199)
(-0.187048,-0.845307)
(-1.421808,-0.020577)
(0.222470,-0.501932)
(-0.902890,0.040470)
(-0.066684,-1.230386)
(1.738641,1.197407)
(0.220955,0.687286)
(-0.551594,1.396331)
(-1.322427,0.629184)
(-0.225598,0.751987)
(-0.351384,1.461697)
(-0.524143,1.222830)
(1.233232,0.974872)
(0.217786,0.454421)
(-0.589539,-0.717465)
(0.592284,-1.257094)
(0.159303,-1.930582)
(-0.932160,0.779987)
(-1.581335,-0.029345)
(2.515556,-0.701022)
(-1.682806,-0.406647)
(1.515977,0.051074)
(0.653484,0.938639)
(0.315610,-0.080890)
(-0.232325,0.678546)
(0.203627,-0.263258)
(0.312247,-0.007737)
(-0.554621,-0.079825)
(1.248759,0.774978)
(0.896225,-1.354829)
(-0.361754,-2.372826)
(-0.401416,0.780706)
(1.077895,-1.297171)
(-2.617022,0.249836)
(-1.070749,1.142734)
(-0.520827,1.695588)
(0.800816,0.967589)
(0.545880,0.882934)
(1.379990,0.555619)
(-0.246671,-0.163746)
(1.083525,-1.021333)
(-0.176805,-0.551129)
(-0.121103,-1.379534)
(1.500008,-0.511511)
(3.345450,0.706087)
(1.385866,1.741899)
(-0.594538,1.422250)
(-0.505094,-1.295371)
(1.472901,-0.120562)
(0.291803,-1.527516)
(-1.009429,0.533738)
(-1.196123,-2.051509)
(0.577696,-1.471390)
(-0.916606,2.054220)
(0.519060,0.694299)
(-2.057580,0.994706)
(-1.902645,1.561362)
(-0.424103,-1.632625)
(0.327047,0.338315)
(-0.593910,2.693267)
(-0.449565,-0.685770)
(-2.453712,0.712774)
(-1.635643,2.043709)
(0.597041,1.897974)
(-0.893106,-0.112817)
(0.065022,1.456100)
(-0.432286,1.309928)
(-0.942201,1.132744)
(-0.506843,-0.152304)
(1.103231,-0.756392)
(-0.491328,0.393245)
(0.980690,1.122301)
(1.627914,-2.220592)
(-0.378105,-0.621972)
(-1.259538,-0.292871)
(1.145534,2.035170)
(-1.603221,1.800761)
(-0.132481,0.627079)
(1.039158,0.620936)
(0.979307,-1.169316)
(-1.689604,-0.199302)
(-1.544920,-0.071779)
(0.206144,1.681172)
(0.745315,-0.267467)
(1.511531,-0.512266)
(-0.102509,0.077000)
(-0.425601,1.550956)
(-0.033263,-1.326776)
(1.801187,-1.243497)
(-1.051682,-1.998070)
(-1.020876,1.336185)
(-1.516192,1.230606)
(-0.105280,-0.433578)
(1.846169,-0.993809)
(1.351566,0.899727)
(1.519033,0.382327)
(1.574732,-1.340149)
(-1.711498,0.224013)
(1.023005,-0.503407)
(-0.763798,-1.252547)
(0.801759,1.068063)
(1.380133,1.086319)
(-0.517560,-1.129599)
(-0.421140,0.709664)
(-0.177746,-0.247172)
(-0.068174,-0.837371)
(-1.592115,0.654997)
(1.121611,0.684859)
(2.453336,-1.501272)
(-0.756458,0.051212)
(0.216203,-0.515159)
(-0.924280,-0.016640)
(-2.061637,-1.383212)
(0.465005,0.362723)
(1.948405,-0.522460)
(-0.461245,-0.032393)
(0.051029,-1.717277)
(-0.358405,-0.704012)
(0.749916,-1.713670)
(1.518550,0.804176)
(0.073066,-0.088378)
(-0.690254,0.468277)
(-0.860255,-0.596559)
(0.124660,-1.037368)
(-0.044284,0.124245)
(-0.442758,-0.432989)
(-0.292906,2.530019)
(0.143375,-0.066069)
(0.001594,-1.280577)
(1.623972,0.290958)
(-0.117367,0.838153)
(-0.675544,-1.657426)
(0.061539,-0.156341)
(-0.453366,-0.226301)
(1.340444,-1.155168)
(-1.473233,0.010171)
(0.634659,0.881442)
(1.011459,-0.012830)
(1.010639,-0.026249)
(2.733125,0.091889)
(-0.849938,1.713513)
(-0.268016,1.395677)
(1.596429,0.404269)
(0.326365,-0.693991)
(0.032274,-1.848904)
(-0.842304,2.342813)
(0.520938,-0.133653)
(-1.216715,-0.439554)
(-1.173795,0.786904)
(0.387786,-0.452431)
(-0.087277,0.379573)
(0.030016,-0.934995)
(-1.896197,1.910995)
(-0.047959,0.493008)
(-0.144307,0.692545)
(-0.308701,0.678985)
(-2.044069,-2.854728)
(-0.758479,-0.691777)
(0.116262,0.973054)
(0.194112,-0.467125)
(-1.581617,-0.407062)
(-1.362074,0.129688)
(1.323848,-1.736366)
(-0.418204,0.491785)
(0.208582,-0.156195)
(-0.721296,0.489337)
(-0.073552,-0.924521)
(-0.098262,-0.514193)
(2.755655,-0.276963)
(-1.887876,1.563613)
(-0.263557,-1.337133)
(0.595330,-0.956305)
(-0.882850,0.556185)
(-0.351870,-0.815246)
(2.191717,-1.567250)
(-0.925320,0.772475)
(-0.062804,1.313182)
(-0.504880,0.463284)
(-0.239176,0.437455)
(-0.388838,-0.344519)
(0.578384,-0.018001)
(-0.741612,1.309976)
(2.202315,-0.565048)
(-1.092064,-0.357386)
(-0.976413,0.056393)
(0.017032,-0.196191)
(-2.459085,-0.459994)
(-0.054502,-1.264269)
(0.308295,-0.426411)
(1.492143,0.673484)
(0.311310,-1.242198)
(0.421819,-0.340491)
(-0.274491,-0.969096)
(-0.879052,-0.128245)
(-1.258251,1.560782)
(0.760303,-0.663634)
(0.844162,0.709428)
(-2.051173,0.040965)
(1.668492,-1.295812)
(0.055746,0.874830)
(0.487977,0.474327)
(-1.191263,1.204548)
(1.459469,0.429329)
(-0.335956,0.420574)
(1.919488,0.218475)
(-1.823712,-1.353248)
(0.856168,0.124331)
(-0.240006,-0.089051)
(-0.297628,1.265756)
(-0.251010,0.312647)
(0.291853,-0.392735)
(-0.879430,1.563291)
(-0.237031,-0.048835)
(-0.082122,1.013466)
(-0.565423,0.416345)
(-0.044801,-0.911384)
(0.580173,-0.007352)
(0.218758,-1.068300)
(-0.168295,-0.455707)
(-1.113880,0.518013)
(-0.067729,2.029389)
(-1.661460,2.384452)
(1.248870,-0.040096)
(-0.265661,-0.972357)
(1.208946,1.358323)
(1.521688,-0.119961)
(0.264447,0.458827)
(0.632883,-0.168787)
(-1.234289,-0.114397)
(-2.727412,1.657132)
(1.161275,-0.106356)
(-0.587966,-0.180794)
(-0.699590,0.121766)
(-1.182414,0.099920)
(-1.583694,-0.393531)
(0.729607,-1.233282)
(0.186327,0.056229)
(-1.948260,0.432123)
(0.864770,0.145891)
(-0.494028,0.084448)
(0.088890,0.291211)
(0.849037,2.592277)
(-0.240598,0.167389)
(0.825585,-0.555651)
(0.115690,-1.060304)
(-0.931078,-0.092247)
(-0.611561,0.600162)
(-0.351348,-0.776763)
(0.482563,1.337934)
(-0.921865,1.072551)
(1.138513,0.845285)
(0.557580,0.377182)
(-0.208892,0.194495)
(0.328138,0.635978)
(-0.241739,0.196505)
(-0.334300,0.433685)
(0.691741,-0.730788)
(0.064263,0.747171)
(0.682947,1.459859)
(1.640535,-0.816672)
(-1.870378,-0.333346)
(-1.701463,0.867309)
(1.262514,1.238080)
(-1.565837,0.379210)
(-0.590005,0.900816)
(1.337768,-0.601125)
(-1.013309,-1.147845)
(-1.813680,-1.077248)
(-0.292483,0.775030)
(1.108299,0.101970)
(1.183442,-1.025980)
(-1.585953,-0.955143)
(0.047862,0.411027)
(-0.831693,-0.435880)
(0.986887,-1.463062)
(-0.844717,-0.025204)
(0.646691,1.013456)
(-0.245062,-0.306415)
(-1.524604,1.589165)
(0.139713,-0.139938)
(-0.151744,-1.217961)
(-0.684475,1.215548)
(-0.336908,-1.237585)
(1.101138,-0.910628)
(-1.492700,0.622868)
(-1.051070,-1.422858)
(1.067035,0.511617)
(0.003536,-0.851844)
(-1.062665,-0.170516)
(0.014978,-0.209679)
(0.710566,0.406479)
(-0.538631,-0.079051)
(-0.875355,-1.498746)
(1.236564,1.910660)
(-1.118735,0.638187)
(-0.032227,-0.238101)
(-0.535651,0.527088)
(-0.829359,-0.574525)
(-0.541833,-0.221150)
(-1.334097,2.174726)
(-1.161833,1.335752)
(-0.655232,-0.302319)
(0.324229,-0.556556)
(-2.174127,0.598030)
(0.907863,0.772866)
(1.497287,-1.134642)
(-1.594321,-1.270765)
(-0.313978,-0.580525)
(-1.043635,1.650876)
(-1.612718,0.720564)
(0.304881,0.264859)
(0.639298,-1.827248)
(0.115645,0.879756)
(-0.047072,-0.400753)
(0.286587,-0.038633)
(-0.718546,0.567309)
(1.003019,0.373201)
(0.400676,-1.440233)
(-0.706651,1.021584)
(1.007204,0.006568)
(-0.523466,0.331931)
(0.331283,1.410375)
(0.480408,-1.859605)
(-0.765750,-0.262563)
(0.340816,-1.010049)
(0.811900,-1.118680)
(-2.752302,-0.700042)
(0.417286,1.635330)
(0.059350,0.308586)
(0.719020,-1.024269)
(0.091943,0.429539)
(-0.206798,-1.881613)
(-0.095260,-1.100084)
(-0.168675,-1.076827)
(0.061051,-0.037550)
(0.150520,0.664973)
(-0.332826,0.070352)
(-1.179657,0.525877)
(1.817588,-1.809071)
(-0.534137,-0.012145)
(-0.031218,-0.256031)
(-0.386889,-0.957743)
(-1.514111,-0.289444)
(0.045942,-1.899214)
(-0.812100,-0.664397)
(0.224877,0.282372)
(1.887240,-0.856388)
(-1.668264,0.225283)
(0.510550,-2.015812)
(-1.635571,1.330608)
(-0.542681,-0.063474)
(0.160611,0.365855)
(0.447030,0.295431)
(-0.034144,0.666438)
(0.007928,-0.408867)
(-0.691806,-0.652300)
(-0.682675,0.814651)
(-1.686460,-1.670219)
(0.405737,-0.802282)
(-0.147503,-0.132897)
(-0.637477,0.498608)
(1.443472,-0.683528)
(-1.473367,-0.332143)
(0.193585,-0.350487)
(1.151079,-1.660021)
(0.667442,-0.541656)
(0.551943,0.481044)
(-0.234004,2.205368)
(-0.117538,0.952137)
(1.079411,1.219951)
(-0.794596,-0.777093)
(0.373990,0.317574)
(-0.584898,-0.394516)
(1.489606,0.823418)
(-0.467015,1.065005)
(-1.435490,-0.368121)
(0.130778,1.885295)
(-0.371832,-0.893305)
(-1.141207,0.124877)
(0.318111,1.200255)
(-0.276882,-0.252198)
(-0.359078,-0.267481)
(-0.312022,-1.832145)
(0.160854,1.169074)
(-0.277414,0.262423)
(-0.206225,1.444970)
(0.084031,1.945787)
(1.356024,-0.641304)
(0.326307,1.069229)
(-0.678411,0.594929)
(-0.547222,-0.702102)
(1.014541,-2.287647)
(-0.088530,-0.921160)
(-0.123548,-0.561653)
(0.662150,-0.721826)
(0.159938,1.008445)
(-0.676877,-0.329217)
(-0.659828,0.147023)
(0.619832,0.071525)
(-0.062331,-2.247304)
(-0.791547,-0.286184)
(-0.506842,-0.053785)
(0.480159,-2.089730)
(-1.088072,1.728678)
(-1.674592,-0.161018)
(1.235462,-1.119821)
(0.238475,-1.004682)
(-1.303101,0.134679)
(-0.544282,1.025788)
(-0.586393,0.139449)
(0.736586,0.931337)
(-0.653774,1.323393)
(-2.093518,-0.901507)
(1.563941,-0.914156)
(0.155642,0.552761)
(1.596481,-0.275716)
(-0.388281,-1.029269)
(0.442607,0.297831)
(-0.773644,0.619776)
(0.434016,0.095860)
(-0.810331,0.540228)
(-1.081403,2.149612)
(-1.136731,0.510388)
(-1.089066,0.783253)
(-0.607839,-1.353751)
(-1.005016,-0.077689)
(-0.615004,-0.507614)
(-1.203770,-0.322635)
(-0.785655,-0.540407)
(0.822839,-1.315906)
(0.177917,-0.390637)
(1.694313,-2.516312)
(0.140991,-1.455518)
(-0.278147,0.230087)
(-0.343252,-1.033516)
(0.555152,-1.719074)
(0.002211,1.214032)
(-0.771421,1.393438)
(0.697516,-1.025021)
(-1.111766,-0.393174)
(-1.760257,-0.976548)
(0.639445,-0.816180)
(1.156868,-0.131054)
(-1.827861,1.683591)
(0.714324,0.172243)
(0.060163,-1.557694)
(0.696929,-2.081286)
(-0.453762,-0.509510)
(-0.861941,0.175188)
(-0.612421,-0.201415)
(-0.539174,-0.500969)
(0.291911,0.521224)
(0.011500,-0.372299)
(0.418060,-1.585353)
(0.420813,-0.152963)
(-0.576647,0.707122)
(0.063510,-0.121924)
(-0.383745,-0.153312)
(0.020519,0.700469)
(0.770414,0.038053)
(-0.848109,-1.796457)
(0.984452,0.190320)
(-0.881990,0.803308)
(-0.795479,-1.981717)
(-0.421130,-0.742629)
(1.856834,-0.733368)
(0.147303,-0.488928)
(1.106079,1.386270)
(1.059805,-0.080751)
(-0.828609,-2.085103)
(0.523477,-0.499249)
(-0.265855,0.648930)
(-0.252108,0.355260)
(1.911248,-0.002544)
(-0.599901,-0.335465)
(0.656703,-0.334503)
(-1.173081,0.147715)
(0.268642,1.101865)
(-0.040075,0.456159)
(0.824399,1.264798)
(-1.944232,-0.916444)
(0.225431,-0.171117)
(-0.718085,-0.931292)
(1.681859,0.860170)
(-0.178316,-0.393779)
(-0.337229,-0.587398)
(0.864052,0.407165)
(0.254127,-0.638134)
(-0.725164,-0.145861)
(-0.685662,-0.625098)
(0.430043,-1.961703)
(0.055987,1.302472)
(0.515726,0.273801)
(-0.054013,-1.438083)
(-0.261295,0.898315)
(-0.797534,0.158697)
(0.219286,-1.489037)
(-0.096528,0.235970)
(-0.460376,-0.829226)
(0.667514,0.771649)
(1.499834,-0.378730)
(-2.526898,-0.623617)
(0.020803,-0.261512)
(0.735595,0.182551)
(-0.506912,0.508200)
(0.337336,-0.409643)
(1.849454,-0.702471)
(-0.292675,0.779600)
(-0.497007,0.011448)
(-1.350844,1.465170)
(-0.171934,-0.945843)
(-0.475813,-0.131644)
(0.451413,-0.262487)
(0.362800,1.713807)
(0.486123,-1.395533)
(0.025364,0.432498)
(0.906550,-1.156839)
(0.429613,0.170620)
(-0.575979,-0.017669)
(-0.396921,-0.501186)
(1.191200,0.705200)
(0.554887,-0.068444)
(0.379906,0.945488)
(0.236321,-0.363617)
(-1.408848,-0.822769)
(-0.982923,0.662776)
(-1.252206,1.316420)
(-0.934030,2.275812)
(-0.037974,-0.289262)
(0.231745,1.922865)
(-1.326879,-1.336337)
(0.313263,-0.005287)
(1.462402,-0.283335)
(-0.213991,-1.206664)
(-1.145204,0.637488)
(0.809562,-1.260863)
(-1.771519,-1.229037)
(0.406324,-0.460281)
(0.556523,-0.551620)
(0.515763,0.491284)
(-0.169280,0.687385)
(-1.298683,0.097911)
(-1.587357,2.229267)
(-0.536471,-0.497023)
(-0.859850,-1.173777)
(1.014915,0.614437)
(-0.141616,0.273582)
(0.527523,-0.237948)
(-1.044928,0.049766)
(0.757711,0.446867)
(-0.794837,-0.333372)
(1.708989,2.051259)
(-0.867855,-0.042758)
(0.123713,0.461497)
(-0.486801,1.598442)
(0.877874,0.591783)
(-0.086449,2.000496)
(0.795459,1.537382)
(1.339901,0.039748)
(-1.224724,-0.707007)
(0.348657,-1.688527)
(0.931522,0.430957)
(-1.388978,0.152934)
(-1.605371,-1.256407)
(0.172783,-0.078926)
(-0.568473,-0.962970)
(-0.950602,0.251804)
(-0.076007,0.826643)
(-0.511245,1.386459)
(0.158049,0.201211)
(-0.610899,0.356799)
(-1.040508,1.053186)
(-0.454033,-1.418583)
(-1.208203,0.081047)
(1.274146,-0.471411)
(-0.506689,-0.565693)
(-0.044536,-0.940617)
(-1.079199,0.174444)
(0.488543,-0.897413)
(-0.616301,1.637397)
(-0.005677,-0.038739)
(0.819904,0.615203)
(0.952185,0.514288)
(0.077203,-0.541612)
(-0.097696,-0.126923)
(0.490449,-0.801430)
(-0.082201,-0.946662)
(1.975734,0.834040)
(0.345787,-0.221068)
(-0.643423,0.516677)
(0.053880,0.542114)
(-0.967456,0.084680)
(-0.788465,0.606021)
(-0.703772,0.278161)
(0.075816,1.730353)
(-0.486575,0.741933)
(-0.048819,0.554531)
(0.664959,-0.676969)
(0.707086,1.277738)
(0.998852,-0.849382)
(-0.727992,-0.106569)
(2.042226,1.077863)
(0.271835,-1.661373)
(0.621529,0.717339)
(-0.351971,0.776710)
(-0.523777,2.402695)
(0.317624,0.248571)
(1.724850,-0.132076)
(1.233807,0.172857)
(1.232324,-2.142893)
(0.101152,1.481015)
(1.784441,-0.448131)
(-0.623799,-1.121938)
(0.483043,0.170170)
(-0.930903,-0.539314)
(-0.348633,1.032267)
(0.870321,1.199990)
(-0.273800,1.015579)
(0.560149,-1.229616)
(0.373997,-0.739066)
(-0.063741,1.159734)
(-0.126187,0.588510)
(-0.183315,0.200148)
(-0.845282,-0.416663)
(-0.209793,1.034765)
(0.674096,-1.077482)
(-1.575603,0.406270)
(-0.154377,-2.172788)
(-0.429195,0.134394)
(-0.776920,-0.361100)
(0.565902,2.250434)
(1.010009,0.618520)
(0.322467,0.563688)
(-1.562361,-0.563268)
(0.959305,0.312679)
(1.148519,0.851208)
(0.306300,-0.734786)
(-0.866909,-0.052680)
(-1.571370,0.318576)
(0.436908,-0.953694)
(-0.141084,-1.711754)
(-0.640504,-0.270157)
(0.251138,-0.440913)
(1.179097,1.378272)
(0.634479,1.546985)
(1.586341,-1.129443)
(0.063150,-0.234180)
(-0.799158,0.943126)
(-1.018178,0.298880)
(-0.257777,-0.625130)
(0.035336,-0.453464)
(-0.411571,-0.907281)
(-1.138509,-1.446818)
(-0.558515,-1.008559)
(-0.405085,1.299199)
(-0.987766,-1.050066)
(1.966044,-0.621587)
(0.692434,2.829357)
(-0.063962,1.873267)
(0.369013,0.240371)
(-0.280225,0.647398)
(-0.799890,2.210396)
(-0.113961,0.419595)
(1.600383,0.428922)
(-1.259034,-0.543929)
(-1.414879,-1.257401)
(0.778130,0.449400)
(0.798558,-1.275681)
(-0.690101,1.038262)
(0.664220,0.557491)
(-0.304410,-0.416820)
(0.398046,-0.917595)
(-0.737230,-0.698296)
(-0.272674,-0.968640)
(0.998133,-2.668832)
(-1.576141,-0.112492)
(-0.046005,-0.842866)
(-1.821161,-1.025217)
(0.887720,0.622839)
(-0.730499,-0.484178)
(1.037501,0.587528)
(0.285973,-1.771957)
(-0.803041,0.523578)
(0.401163,0.016037)
(0.579353,-1.211851)
(0.034637,-1.504501)
(-0.481216,-0.420441)
(-0.594293,1.287702)
(-0.137179,0.118799)
(1.267626,-0.988839)
(1.055459,-1.361193)
(0.865372,-0.186085)
(-0.507710,-0.177676)
(0.350027,1.327044)
(1.124062,1.194510)
(-0.102147,0.142875)
(2.699704,0.065083)
(-0.478480,-0.073759)
(0.304257,0.596508)
(2.006778,0.863731)
(0.540317,0.649825)
(1.451126,0.201230)
(0.333107,-1.033696)
(-1.949541,0.208595)
(1.285660,-0.570482)
(-0.845082,-1.462161)
(-0.167120,0.146972)
(1.218024,-0.464371)
(-0.339761,0.000014)
(0.664192,-0.336921)
(-0.514342,-0.196831)
(0.547301,-0.177556)
(-0.330261,0.850589)
(-1.225343,-0.143289)
(0.692129,-0.874478)
(-0.304136,-0.255167)
(-0.905101,1.462135)
(1.118007,2.160846)
(1.658470,0.833237)
(0.113789,0.223188)
(-0.389912,2.699170)
(-0.638483,-1.061664)
(-0.260945,-0.560399)
(0.522683,-1.241103)
(2.387821,0.890422)
(-0.134381,-2.630877)
(-0.970741,0.591160)
(-0.662678,2.373960)
(1.158151,-0.673430)
(0.331275,-0.044752)
(-1.661317,0.154761)
(-0.439671,-0.446888)
(0.213231,-1.531694)
(0.473853,-0.816276)
(-1.324718,1.965156)
(1.294917,-0.857387)
(0.166327,-0.604376)
(0.942542,-1.977682)
(-1.223366,0.496366)
(1.255595,0.310340)
(-0.747899,-1.099966)
(-0.702310,-1.124230)
(-0.926303,-0.336695)
(0.101016,0.130566)
(1.198736,-0.464895)
(0.648420,0.088837)
(0.047655,0.828852)
(-1.936530,0.430181)
(-1.902692,1.672382)
(-2.740517,1.450878)
(-0.155261,0.131864)
(-0.768131,-0.819630)
(1.347202,-1.133794)
(-0.388705,-1.670442)
(1.171533,2.066198)
(-0.446320,-1.648487)
(-0.839473,-0.383562)
(2.636164,-1.313103)
(-0.482392,1.258449)
(-0.271323,-0.308455)
(-0.113555,-0.721998)
(-0.514366,-0.144244)
(0.691514,2.272649)
(-0.227471,-1.220349)
(0.841704,-0.626787)
(-1.178010,-0.361217)
(0.135230,-0.234724)
(2.380063,-0.294185)
(-0.990251,-0.116535)
(0.874039,2.136954)
(-1.699857,-1.834252)
(0.506941,0.682982)
(-0.731853,-0.193378)
(1.585527,-1.500062)
(1.701781,-1.906971)
(1.126523,-0.965195)
(-0.245223,-0.500706)
(1.025286,-1.238660)
(0.068798,-0.418224)
(-0.661200,0.970087)
(1.029246,0.254635)
(-0.471010,-0.089941)
(-0.148134,0.573833)
(0.850248,-0.245965)
(-0.700103,-0.908684)
(-1.062109,-1.035143)
(0.312637,-0.418108)
(0.782504,-0.411724)
(1.584228,0.307766)
(0.752782,0.401062)
(-0.677225,-0.157370)
(-0.535613,-1.603459)
(1.529184,0.290082)
(-0.269583,0.341624)
(1.377009,-0.856568)
(0.875588,0.684916)
(1.507984,-0.028499)
(1.179926,-0.351791)
(0.100761,0.091132)
(1.012295,0.398864)
(0.147920,-0.118517)
(-0.747371,0.858471)
(-2.358634,2.256233)
(1.391486,-1.014569)
(0.398916,0.514306)
(-0.706349,-0.951020)
(-1.683449,0.783583)
(1.022849,-0.044572)
(-0.605167,-1.181517)
(1.402495,-0.418150)
(1.236929,-1.029552)
(1.808301,0.998494)
(1.584663,0.046238)
(-0.741118,-0.660852)
(0.965752,-0.957791)
(1.039555,-0.214102)
(-0.574261,0.062671)
(-0.426606,-0.897333)
(0.209568,-0.244802)
(-0.448918,-0.674518)
(1.256054,0.991578)
(0.664407,0.215169)
(-0.454674,1.696484)
(0.399227,0.766183)
(1.770380,-0.636068)
(0.142122,0.706305)
(-0.212541,0.500905)
(-1.035909,0.170227)
(0.718430,0.475726)
(2.658955,-0.870745)
(0.988652,-1.736927)
(1.591900,-0.531012)
(0.451168,0.240775)
(1.098361,0.186885)
(0.791935,-0.342221)
(1.344796,-0.288293)
(-0.034826,-1.070370)
(0.846233,-0.210493)
(0.613674,-1.069697)
(1.407394,0.237211)
(1.462709,-0.024888)
(-0.049672,-0.838777)
(0.572613,0.541818)
(-0.044461,-0.266449)
(1.107592,0.929923)
(0.463825,1.072624)
(1.353054,1.168512)
(1.350315,-0.337980)
(-1.995592,0.874878)
(-0.769438,1.077401)
(0.242666,0.713575)
(0.051852,0.446161)
(-0.465670,0.405625)
(0.065822,1.638985)
(0.062154,1.541997)
(1.636063,1.332495)
(-1.546923,0.761033)
(-1.208869,0.926253)
(1.739853,-2.379843)
(-1.026290,1.028851)
(0.065154,0.679489)
(0.060821,2.156537)
(-1.041440,-1.410699)
(0.356727,2.758798)
(0.215826,-1.156439)
(1.809004,0.817170)
(-0.391879,0.998734)
(0.604955,0.436456)
(-0.122583,-1.250034)
(-0.780351,-1.160581)
(0.489326,-0.437085)
(-0.400221,0.799791)
(-0.262623,0.802277)
(0.026075,0.495492)
(-0.175701,1.003090)
(2.393079,1.746299)
(0.459754,-0.877534)
(-1.160609,0.141533)
(-0.240215,-0.799428)
(1.111283,0.503325)
(0.690881,-0.184081)
(0.077737,-0.328453)
(1.435503,1.547101)
(-0.532731,0.579623)
(-0.271370,1.297313)
(1.543617,0.912825)
(1.614391,1.516962)
(-0.783548,-0.245957)
(-2.213955,1.293822)
(0.298819,-0.006396)
(-2.760058,-0.323234)
(-0.758844,0.845168)
(-0.198996,-0.009688)
